id,branch,parent_ids,author,authored_at,committer,committed_at,commit_additions,commit_deletions,changed_files,is_bug_linked,is_fix_related,is_bug_fixing,is_refactoring,file_path,previous_file_path,file_additions,file_deletions,file_id
65a9f8b80da492fb5ee6d674188ec7b389e9cee6,master,0101e18a88393f260e791e2aa23fec5cf523af78,montel,2015-06-18 19:59:49+00:00,montel,2015-06-18 19:59:49+00:00,199,193,8,False,False,False,False,src/articlelistview.cpp,src/articlelistview.cpp,2,2,adcb0eff-cdd1-11ea-9843-482ae32cf5b4
65a9f8b80da492fb5ee6d674188ec7b389e9cee6,master,0101e18a88393f260e791e2aa23fec5cf523af78,montel,2015-06-18 19:59:49+00:00,montel,2015-06-18 19:59:49+00:00,199,193,8,False,False,False,False,src/pluginmanager.cpp,src/pluginmanager.cpp,20,20,adcae7ca-cdd1-11ea-801b-482ae32cf5b4
65a9f8b80da492fb5ee6d674188ec7b389e9cee6,master,0101e18a88393f260e791e2aa23fec5cf523af78,montel,2015-06-18 19:59:49+00:00,montel,2015-06-18 19:59:49+00:00,199,193,8,False,False,False,False,src/searchbar.cpp,src/searchbar.cpp,4,4,adcb0ef8-cdd1-11ea-81c5-482ae32cf5b4
65a9f8b80da492fb5ee6d674188ec7b389e9cee6,master,0101e18a88393f260e791e2aa23fec5cf523af78,montel,2015-06-18 19:59:49+00:00,montel,2015-06-18 19:59:49+00:00,199,193,8,False,False,False,False,src/subscriptionlistmodel.cpp,src/subscriptionlistmodel.cpp,2,2,adcc6e23-cdd1-11ea-a619-482ae32cf5b4
d7c7c086a29a5f31e9e5fffd8170ef56f592d180,master,65a9f8b80da492fb5ee6d674188ec7b389e9cee6,montel,2015-06-19 05:29:39+00:00,montel,2015-06-19 05:29:39+00:00,0,3,2,False,False,False,False,src/actionmanagerimpl.cpp,src/actionmanagerimpl.cpp,0,1,adcb0f03-cdd1-11ea-8a3a-482ae32cf5b4
d7c7c086a29a5f31e9e5fffd8170ef56f592d180,master,65a9f8b80da492fb5ee6d674188ec7b389e9cee6,montel,2015-06-19 05:29:39+00:00,montel,2015-06-19 05:29:39+00:00,0,3,2,False,False,False,False,src/mainwidget.cpp,src/mainwidget.cpp,0,2,adc6892c-cdd1-11ea-96b1-482ae32cf5b4
05f339b8e677ea28869d35dbfaf3d27404919b7a,master,d7c7c086a29a5f31e9e5fffd8170ef56f592d180,iamsergio,2015-06-19 08:33:27+00:00,iamsergio,2015-06-19 13:30:43+00:00,19,4,1,False,False,False,False,src/folder.cpp,src/folder.cpp,19,4,adcc6e21-cdd1-11ea-91ef-482ae32cf5b4
cbba746f442df5f01b3573baa28e69c150543c98,master,05f339b8e677ea28869d35dbfaf3d27404919b7a,iamsergio,2015-06-19 16:21:10+00:00,iamsergio,2015-06-19 16:21:10+00:00,1,1,1,False,False,False,False,src/tabwidget.cpp,src/tabwidget.cpp,1,1,adcae7c8-cdd1-11ea-90cf-482ae32cf5b4
3725982ba5c80e2e7dea946e82b6e543cdd658c1,master,cbba746f442df5f01b3573baa28e69c150543c98,iamsergio,2015-06-21 13:27:27+00:00,iamsergio,2015-06-21 13:27:27+00:00,6,4,1,True,True,False,False,src/articlejobs.cpp,src/articlejobs.cpp,6,4,adcc200c-cdd1-11ea-8ab6-482ae32cf5b4
35b92087920e4a87825fa09d7c8624f0694d653f,master,3725982ba5c80e2e7dea946e82b6e543cdd658c1,montel,2015-06-22 06:14:59+00:00,montel,2015-06-22 06:14:59+00:00,4,0,1,False,False,False,False,src/actionmanagerimpl.cpp,src/actionmanagerimpl.cpp,4,0,adcb0f03-cdd1-11ea-8a3a-482ae32cf5b4
c7fa71b974942cb5b18b4bcb06654a8eebf759b3,master,35b92087920e4a87825fa09d7c8624f0694d653f,montel,2015-06-22 06:17:46+00:00,montel,2015-06-22 06:17:46+00:00,18,18,1,False,False,False,False,src/actionmanagerimpl.cpp,src/actionmanagerimpl.cpp,18,18,adcb0f03-cdd1-11ea-8a3a-482ae32cf5b4
0763f0edf8d873906590bb497c62032e3c74d8f5,master,c7fa71b974942cb5b18b4bcb06654a8eebf759b3,montel,2015-06-22 06:47:05+00:00,montel,2015-06-22 06:47:05+00:00,10,10,2,False,False,False,False,src/actionmanagerimpl.cpp,src/actionmanagerimpl.cpp,9,9,adcb0f03-cdd1-11ea-8a3a-482ae32cf5b4
